"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1518","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Missing pink crayon, pack contained 2 purple","NYE31","There was no pink crayon, but 2 purple crayons","Reviewed in the United Kingdom on 17 September 2021","3.0 out of 5 stars","Verified Purchase"
"1519","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","crayons basique","polpol","ce ne sont pas des crayons bois","Reviewed in France on 25 March 2021","5.0 out of 5 stars","Verified Purchase"
"1520","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit","marie ange","Produit résistant.","Reviewed in France on 7 May 2021","4.0 out of 5 stars","Verified Purchase"
"1521","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","art supplies","temporals","Très belle boîte, grand choix de couleurs et couleurs vibrantes.","Reviewed in France on 10 October 2020","4.5 out of 5 stars","Verified Purchase"
"1522","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Neat writing","Naz2017_UK","Great pencil for handwriting and my child loves this and it gives more control and neater writing excellent","Reviewed in the United Kingdom on 2 November 2020","4.0 out of 5 stars","Verified Purchase"
"1523","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Entrega rápida.","Vivian","","Reviewed in Brazil on 23 March 2022","5.0 out of 5 stars","Verified Purchase"
"1524","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Better quality out there","Vivian","Better quality out there.","Reviewed in the United Kingdom on 2 February 2021","5.0 out of 5 stars","Verified Purchase"
"1525","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit.","Nangu","Ce produit est excellent.","Reviewed in France on 28 October 2020","5.0 out of 5 stars","Verified Purchase"
"1526","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Excellent quality colouring pencils!","Clienta","Very quick delivery and an excellent product I’m sure (though I’ve yet to use them!) but always great colouring pencils and pens from Staedtler.","Reviewed in the United Kingdom on 28 March 2020","3.0 out of 5 stars","Verified Purchase"
"1527","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","easy grip","Marina Ives","a very good size and shape for the little hands to grip","Reviewed in the United Kingdom on 8 November 2020","4.0 out of 5 stars","Verified Purchase"
"1528","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","La qualité","Joey","Conforme à la description","Reviewed in France on 25 August 2020","5.0 out of 5 stars","Verified Purchase"
"1529","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great value","Mhoussini zalhata","Really help with pencil grasp..great value","Reviewed in the United Kingdom on 5 April 2021","5.0 out of 5 stars","Verified Purchase"
"1530","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Design peels off when sharpening","Louise","Our children love writing with jumbo pencils so when we needed some, I ordered these. They look lovely but unfortunately the design is only 'wrapped around' the pencils (as opposed to being printed on) and peel of when you're sharpening them (see photos). I personally can't stand pencils like this. The boys prefer our old pencils, too (those are stronger in colour). You can write with them of course but they're not good quality pencils. I won't buy them again.","Reviewed in the United Kingdom on 14 January 2021","4.0 out of 5 stars","Verified Purchase"
"1531","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Plastic wrapping comes off the pencil when sharpened.","Hilary Paton","Plastic wrapping comes off the pencil when sharpened.","Reviewed in the United Kingdom on 21 March 2020","4.5 out of 5 stars","Verified Purchase"
"1532","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Parfait","Blessinglyly","Top! Je les utilises pour des coloriages et scrapbooking.","Reviewed in France on 10 June 2021","3.0 out of 5 stars","Verified Purchase"
"1533","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bons crayons","Nathalia","Les crayons ont l air solides, à voir à  long terme","Reviewed in France on 21 March 2021","5.0 out of 5 stars","Verified Purchase"
"1534","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Tes satisfaite","Tika","Je recommande","Reviewed in France on 11 November 2021","5.0 out of 5 stars","Verified Purchase"
"1535","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Fantastic colouring pencils","Amazon Customer","Great colouring pencils such a large variety of colours too","Reviewed in the United Kingdom on 9 April 2020","5.0 out of 5 stars","Verified Purchase"
"1536","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Nickel","Hélène","C'est trop bien","Reviewed in France on 30 August 2021","5.0 out of 5 stars","Verified Purchase"
"1537","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Fab","Red","Great for pre schoolers. Good size and cute.","Reviewed in the United Kingdom on 18 June 2020","5.0 out of 5 stars","Verified Purchase"
"1538","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","la qualite","Nsiku","cest pour mes enfants pour l ecole","Reviewed in France on 8 May 2021","5.0 out of 5 stars","Verified Purchase"
"1539","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit","Raphaline","Produit parfait pour un usage scolaire","Reviewed in France on 24 May 2021","5.0 out of 5 stars","Verified Purchase"
"1540","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Sehr Schlecht","Fatih","Sehr schwierig mit diesen Bleistiften zu schreiben bzw. zeichnen. Es fühlt sich an wie Wachsmalstifte! Nicht präzise und ergibt eine unschöne Schrift. Habe den Kauf bereut. Das eine Stern in dieser Bewertung geht an die Comic Abbild.","Reviewed in Germany on 15 February 2022","5.0 out of 5 stars","Verified Purchase"
"1541","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Ele não é de grafite e nem de madeira, atenção ao comprar.","Cliente Amazon","Não tem um bom desempenho, não é de madeira e grafite, é um plástico terrível e não escreve bem.","Reviewed in Brazil on 3 April 2022","4.5 out of 5 stars","Verified Purchase"
"1542","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bon produit, RAS","Xav d'Amazonie","Correspond au produit, RAS","Reviewed in France on 23 May 2021","1.0 out of 5 stars","Verified Purchase"
"1543","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bom","Maria Katiany Moura Pires","Bom","Reviewed in Brazil on 17 March 2021","5.0 out of 5 stars","Verified Purchase"
"1544","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great for reception child","Miss NJM Chadwick","Good value","Reviewed in the United Kingdom on 29 August 2020","5.0 out of 5 stars","Verified Purchase"
"1545","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Top","MG","Top","Reviewed in France on 20 July 2021","5.0 out of 5 stars","Verified Purchase"
"1546","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great product","Hollie May","Lovley product for colouring.","Reviewed in the United Kingdom on 8 June 2020","5.0 out of 5 stars","Verified Purchase"
"1547","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Great for little hands","Naz2018","I like these pencils","Reviewed in the United Kingdom on 11 May 2020","5.0 out of 5 stars","Verified Purchase"
"1548","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bien","AL","Conforme à mes attentes","Reviewed in France on 9 April 2021","5.0 out of 5 stars","Verified Purchase"
"1549","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Bien.","laurent","Conforme à la description.","Reviewed in France on 23 March 2021","5.0 out of 5 stars","Verified Purchase"
"1550","Staedtler 175 COC12 Hexagonal Colouring Pencils (Pack of 12)","Péssimos","Luciano macedo Martins","Horríveis esses lápis! Não presta mesmo! Podre","Reviewed in Brazil on 22 June 2022","5.0 out of 5 stars","Verified Purchase"
"1551","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Crayon couleur aquarellable","Client d'Amazon","Conforme aux attentes","Reviewed in France on 7 October 2023","4.6 out of 5 stars","Verified Purchase"
"1552","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","El precio en oferta","Carlos Ramos Gonzalez","Realmente son acuarelables y ""corre"" muy bien el color","Reviewed in Mexico on 5 January 2024","5.0 out of 5 stars","Verified Purchase"
"1553","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Ottime","Carlos Ramos Gonzalez","Scelte con passaparola per una principiante come me le trovo funzionali e d’effetto","Reviewed in Italy on 10 January 2024","4.0 out of 5 stars","Verified Purchase"
"1554","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Matite acquerelli","alessandra","Pridotto ok, in linea con altri modelli.","Reviewed in Italy on 19 October 2023","4.0 out of 5 stars","Verified Purchase"
"1555","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Super !","Stefano Mdf","J’ aime ces crayons car on ne voit plus les rayures de couleur pendant l’aquarelle …..","Reviewed in France on 14 December 2023","5.0 out of 5 stars","Verified Purchase"
"1556","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Buen producto","Louise","En general es buen producto, los colores están bien en general, en lo personal esperaba que el color fuera más brillante. Buen producto","Reviewed in Mexico on 13 February 2023","5.0 out of 5 stars","Verified Purchase"
"1557","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","These are amazing.","Yoana","I've never used watercolour pencils before, bought these on a whim because they were an incredibly low price.Well, these exceeded my expectations. They behave just like watercolours, except better. You can get very fine detail with these, they blend wonderfully, and - what I'm happiest with - they are perfect for creating a base sketch without risking smudging, or visible linework, like you get when using pencil/graphite.This set is a great intro to watercolour pencils, and probably a great set for an intermediate watercolourist as well.  I highly recommend these.","Reviewed in Canada on 7 June 2020","5.0 out of 5 stars","Verified Purchase"
"1558","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Pencil Power!","Jett Black","These pencils are excellent!Great value and perform well.They are not magic pencils, so if you can’t draw they won’t help. However, whatever your skills, the colours will look vivid and pleasing to the eye, even if your dogs dinner of artwork attempts are causing people to spit their tea out when you show them.Buy these pencils, they are marvellous!","Reviewed in the United Kingdom on 2 February 2023","5.0 out of 5 stars","Verified Purchase"
"1559","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","No son para profesionales, pero sirven bien.","Mr. D. J. Jerrom","Muy buenos para el precio. Tienen una curva de aprendizaje para no llevarte todo el color cuando aplicas el agua. Una vez que les conoces la maña son muy fáciles de usar. Los colores son brillantes, aunque no tan intensos como otras marcas de mayor precio. Para el rango de principiantes y aficionados que quieren probar la técnica o para artistas más avanzados que quieran agregar algunos detalles con lápiz de color a sus acuarelas, funcionan muy bien. Algunos colores se aplican más suave que otros por el pigmento que tienen.","Reviewed in Mexico on 7 November 2022","5.0 out of 5 stars","Verified Purchase"
"1560","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Excellent for water colours","Annie","Used these regularly love the colours","Reviewed in the United Kingdom on 26 June 2023","5.0 out of 5 stars","Verified Purchase"
"1561","Pentel Arts Watercolour Pencil Set - Assorted, 24 Count (Pack of 1)","Buone","Gigikent","👍","Reviewed in Italy on 15 October 2023","4.6 out of 5 stars","Verified Purchase"
